FileType,NCAR GAUS raw and derived sounding data
FileFormat,CSV
SondeType,Vaisala RS92-SGP,PTU Block >>>,,,,,,,,,,,,,,,,,,,,,,GPS Block >>>
Labels,Data Date & Time (UTC),PTU Time (sec),Sonde PTU (elapsed sec),Pressure (mb),Air Temp (C),Relative Humidity 1 (%),Relative Humidity 2 (%),Best RH (1 or 2) (%),Dewpoint (C),Mixing Ratio (g/Kg),Virtual Temp (C),Water Vapor Press (mb),Potential Temp (K),Equiv Potential Temp (K),Geopotential Altitude (m),Vertical Velocity (m/s),Frame Count,Sonde ID,Data Type,CRC Type,Sonde Status,Battery Volts,Bit error flag (0-1),Wind Time (sec),Sonde Winds (elapsed sec),Wind Direction (deg),Wind Speed (m/s),U Wind (m/s),V Wind (m/s),Vertical Velocity (m/s),Longitude (deg),Latitude (deg),Altitude (m),Lon Offset (m),Lat Offset (m),Alt Offset (m),Range (m),Azimuth Angle (deg),Elevation Angle (deg),Sat's used in solution,Sat's tracked by sonde,Velocity error estimate,Position error estimate,RS92-SGP Time,RS92-SGP Status,RS92-SGP GPS Week,RS92-SGP GPS Seconds,RS92-SGP GPS HDOP (0-99),RS92-SGP GPS VDOP (0-99),Bit error flag (0-1)
Data,2016-06-06 19:30:44.374Z,1248.999164,1390,628.328003,3.849786,2.57259,999,2.57259,-39.150132,0.204997,3.884188,0.2056,316.372058,316.955297,4026.215091,2.34744,1390,161914200,32813,45,1887,0,0,1248.999164,1390,19.013616,6.594579,-6.234787,-2.148467,2.109313,-97.540416,34.924582,4016.266337,-2189.702592,-6464.813557,3663.266337,6709.308061,195.510094,28.634436,9,10,1.3,0,0,0,876,156661.78,1.3,1.1,0
Data,2016-06-06 19:30:45.374Z,1249.999164,1391,628.17865,3.75918,2.580458,999,2.580458,-39.182354,0.204366,3.793466,0.204929,316.290076,316.871558,4028.142545,1.927454,1391,161914200,32813,45,1887,0,0,1249.999164,1391,15.774045,6.889177,-6.629739,-1.872784,2.171689,-97.540439,34.924523,4018.983633,-2192.238901,-6471.430942,3665.983633,6716.24055,195.51208,28.627418,9,10,1.3,0,0,0,876,156662.78,1.3,1.1,0
Data,2016-06-06 19:30:46.374Z,1250.999164,1392,627.956055,3.686823,2.576269,999,2.576269,-39.247518,0.203069,3.720884,0.203566,316.239482,316.817329,4031.015219,2.872674,1392,161914200,32813,45,1631,0,0,1250.999164,1392,15.784866,7.421504,-7.141638,-2.018843,2.020365,-97.540452,34.924457,4020.304659,-2193.767091,-6478.703717,3667.304659,6723.583552,195.505786,28.609773,9,10,1.3,0,0,0,876,156663.78,1.3,1.1,0
Data,2016-06-06 19:30:47.374Z,1251.999164,1393,627.764099,3.705774,2.565539,999,2.565539,-39.275045,0.202555,3.739751,0.202987,316.288785,316.865219,4033.493055,2.477836,1393,161914200,32813,45,1631,0,0,1251.999164,1393,15.493514,7.363755,-7.096161,-1.967075,2.477941,-97.540468,34.924387,4022.950368,-2195.470154,-6486.476262,3669.950368,6731.446543,195.499544,28.598993,9,10,1.3,0,0,0,876,156664.78,1.3,1.1,0
Data,2016-06-06 19:30:48.374Z,1252.999164,1394,627.638306,3.738,2.528606,999,2.528606,-39.393545,0.200132,3.771574,0.200515,316.343733,316.913297,4035.117404,1.62435,1394,161914200,32813,45,1631,0,0,1252.999164,1394,10.889983,7.666192,-7.528137,-1.448326,2.12371,-97.540486,34.924332,4026.286661,-2197.549855,-6492.663281,3673.286661,6737.864229,195.499448,28.597927,9,10,1.3,0,0,0,876,156665.78,1.3,1.1,0
Data,2016-06-06 19:30:49.374Z,1253.999164,1395,627.46637,3.702692,2.522729,999,2.522729,-39.440133,0.199225,3.73611,0.199557,316.328178,316.895205,4037.338097,2.220693,1395,161914200,32813,45,1567,0,0,1253.999164,1395,9.486409,7.816473,-7.70958,-1.288261,2.020334,-97.540502,34.924261,4027.423267,-2199.296987,-6500.509931,3674.423267,6745.808366,195.493354,28.577008,9,10,1.3,0,0,0,876,156666.78,1.3,1.1,0
Data,2016-06-06 19:30:50.374Z,1254.999164,1396,627.341187,3.666925,2.52521,999,2.52521,-39.454997,0.198959,3.700295,0.199255,316.305361,316.871662,4038.955113,1.617016,1396,161914200,32813,45,1567,0,0,1254.999164,1396,11.645413,7.954823,-7.791078,-1.605715,2.09793,-97.540527,34.924192,4028.192491,-2202.114432,-6508.265272,3675.192491,6753.898965,195.494651,28.553204,9,10,1.3,0,0,0,876,156667.78,1.3,1.1,0
Data,2016-06-06 19:30:51.374Z,1255.999164,1397,627.13446,3.619958,2.54066,0.636555,2.54066,-39.427983,0.199581,3.653428,0.199818,316.281506,316.849633,4041.625744,2.670631,1397,161914200,32813,45,1567,0,0,1255.999164,1397,15.58969,7.941074,-7.648929,-2.134136,1.998219,-97.540557,34.924115,4031.936142,-2205.442247,-6516.789367,3678.936142,6762.84218,195.497618,28.545864,9,10,1.3,0,0,0,876,156668.78,1.3,1.1,0
Data,2016-06-06 19:30:52.374Z,1256.999164,1398,627.057373,3.638696,2.506566,1.006851,2.506566,-39.545903,0.197186,3.671766,0.197395,316.31404,316.875363,4042.621786,0.996042,1398,161914200,32813,45,1823,0,0,1256.999164,1398,18.853545,8.266955,-7.823414,-2.671468,1.97386,-97.540584,34.924046,4033.295432,-2208.380858,-6524.451778,3680.295432,6770.869789,195.499926,28.526221,9,10,1.3,0,0,0,876,156669.78,1.3,1.1,0
Data,2016-06-06 19:30:53.374Z,1257.999164,1399,626.82312,3.60824,2.515683,1.323144,2.515683,-39.531549,0.197553,3.641368,0.197692,316.313034,316.875463,4045.649242,3.027456,1399,161914200,32813,45,1823,0,0,1257.999164,1399,16.547437,8.153779,-7.816084,-2.32227,2.248421,-97.540605,34.923976,4035.10385,-2210.73585,-6532.224015,3682.10385,6778.875364,195.498086,28.509626,9,10,1.3,0,0,0,876,156670.78,1.3,1.1,0
Data,2016-06-06 19:30:54.374Z,1258.999164,1400,626.685852,3.60116,2.550025,1.522081,2.550025,-39.40519,0.200195,3.63473,0.200292,316.324755,316.894747,4047.423685,1.774443,1400,161914200,32813,45,1823,0,0,1258.999164,1400,15.689634,7.849122,-7.556669,-2.122609,2.068066,-97.540628,34.923908,4038.411159,-2213.331324,-6539.737459,3685.411159,6786.684246,195.498437,28.503536,9,10,1.3,0,0,0,876,156671.78,1.3,1.1,0
Data,2016-06-06 19:30:55.374Z,1259.999164,1401,626.500305,3.604181,2.578686,1.69743,2.578686,-39.294863,0.202549,3.638147,0.202586,316.355,316.931749,4049.822824,2.399139,1401,161914200,32813,45,1823,0,0,1259.999164,1401,15.443811,7.103563,-6.847068,-1.891631,2.205752,-97.540649,34.923846,4042.791445,-2215.598135,-6546.684148,3689.791445,6793.874977,195.497876,28.506632,9,10,1.3,0,0,0,876,156672.78,1.3,1.1,0
Data,2016-06-06 19:30:56.374Z,1260.999164,1402,626.316589,3.625543,2.597896,1.844199,2.597896,-39.208304,0.204426,3.659826,0.204399,316.405958,316.988105,4052.199095,2.376271,1402,161914200,32813,45,1567,0,0,1260.999164,1402,17.663937,6.358771,-6.058971,-1.929463,2.071423,-97.540667,34.923794,4043.63032,-2217.690141,-6552.456504,3690.63032,6799.895775,195.498798,28.490812,9,10,1.3,0,0,0,876,156673.78,1.3,1.1,0
Data,2016-06-06 19:30:57.374Z,1261.999164,1403,626.309692,3.797693,2.59549,1.901258,2.59549,-39.099672,0.20673,3.83238,0.206678,316.603754,317.19247,4052.288349,0.089254,1403,161914200,32813,45,1567,0,0,1261.999164,1403,13.118538,5.875131,-5.721805,-1.333457,1.698924,-97.540682,34.923755,4044.786657,-2219.29877,-6556.795037,3691.786657,6804.428986,195.49973,28.482329,9,10,1.3,0,0,0,876,156674.78,1.3,1.1,0
Data,2016-06-06 19:30:58.374Z,1262.999164,1404,626.067322,3.700586,2.622284,2.041748,2.622284,-39.066303,0.207522,3.735396,0.207401,316.527779,317.118819,4055.42592,3.137571,1404,161914200,32813,45,1567,0,0,1262.999164,1404,10.646044,6.06747,-5.963032,-1.120912,2.399278,-97.5407,34.9237,4046.213975,-2221.275923,-6562.964998,3693.213975,6810.807769,195.498991,28.469111,9,10,1.3,0,0,0,876,156675.78,1.3,1.1,0
Data,2016-06-06 19:30:59.374Z,1263.999164,1405,625.855164,3.574731,2.719132,2.206845,2.719132,-38.799796,0.213361,3.610507,0.213181,316.414558,317.022303,4058.172277,2.746357,1405,161914200,32813,45,1567,0,0,1263.999164,1405,5.021059,6.652321,-6.626793,-0.582224,1.823052,-97.540711,34.92364,4048.788014,-2222.574353,-6569.584066,3695.788014,6817.470667,195.492742,28.462363,9,10,1.3,0,0,0,876,156676.78,1.3,1.1,0
Data,2016-06-06 19:31:00.374Z,1264.999164,1406,625.84967,3.583795,2.733526,2.276683,2.733526,-38.742142,0.21463,3.619785,0.214445,316.425716,317.03708,4058.243383,0.071106,1406,161914200,32813,45,1567,0,0,1264.999164,1406,5.935401,6.795439,-6.75901,-0.702697,2.066358,-97.540712,34.923579,4051.029575,-2222.654894,-6576.378951,3698.029575,6824.036532,195.478036,28.45381,9,10,1.3,0,0,0,876,156677.78,1.3,1.1,0
Data,2016-06-06 19:31:01.374Z,1265.999164,1407,625.623596,3.564783,2.753247,2.386763,2.753247,-38.685136,0.215967,3.600995,0.215706,316.436672,317.051913,4061.17027,2.926887,1407,161914200,32813,45,1567,0,0,1265.999164,1407,7.468745,6.749327,-6.692065,-0.877314,2.16604,-97.540718,34.923517,4054.557247,-2223.293733,-6583.235092,3701.557247,6830.783942,195.46692,28.452975,9,10,1.3,0,0,0,876,156678.78,1.3,1.1,0
Data,2016-06-06 19:31:02.374Z,1266.999164,1408,625.386047,3.550531,2.797337,2.479371,2.797337,-38.539933,0.21929,3.587298,0.218942,316.454744,317.079528,4064.246673,3.076403,1408,161914200,32813,45,1567,0,0,1266.999164,1408,14.081285,6.729311,-6.527106,-1.637229,2.30563,-97.540739,34.923454,4055.358562,-2225.650864,-6590.255369,3702.358562,6838.06538,195.466828,28.432604,9,10,1.3,0,0,0,876,156679.78,1.3,1.1,0
Data,2016-06-06 19:31:03.374Z,1267.999164,1409,625.358032,3.462396,2.777846,2.514325,2.777846,-38.668805,0.216421,3.498674,0.216084,316.358,316.974611,4064.609496,0.362823,1409,161914200,32813,45,1567,0,0,1267.999164,1409,20.291539,6.991622,-6.557723,-2.424675,1.725411,-97.540767,34.923391,4056.711589,-2228.702238,-6597.225063,3703.711589,6845.449886,195.471439,28.415481,9,10,1.3,0,0,0,876,156680.78,1.3,1.1,0
Data,2016-06-06 19:31:04.374Z,1268.999164,1410,625.125244,3.420953,2.747631,2.551284,2.747631,-38.803876,0.213521,3.45674,0.213116,316.344286,316.95269,4067.624245,3.014749,1410,161914200,32813,45,1567,0,0,1268.999164,1410,25.096627,7.580992,-6.865299,-3.215448,2.598129,-97.540805,34.923327,4058.780413,-2233.025962,-6604.442088,3705.780413,6853.351228,195.483888,28.401211,9,10,1.3,0,0,0,876,156681.78,1.3,1.1,0
Data,2016-06-06 19:31:05.374Z,1269.999164,1411,625.009644,3.408746,2.767812,2.604892,2.767812,-38.740979,0.214944,3.444771,0.214499,316.347055,316.959551,4069.121615,1.49737,1411,161914200,32813,45,1567,0,0,1269.999164,1411,22.035717,7.921536,-7.342869,-2.972038,2.072188,-97.54084,34.923272,4062.508189,-2236.839256,-6610.563154,3709.508189,6860.08496,195.495387,28.401771,9,10,1.3,0,0,0,876,156682.78,1.3,1.1,0
Data,2016-06-06 19:31:06.374Z,1270.999164,1412,624.841736,3.438013,2.796847,2.690449,2.796847,-38.619095,0.217707,3.474503,0.217192,316.404845,317.02527,4071.29708,2.175465,1412,161914200,32813,45,1567,0,0,1270.999164,1412,13.556203,7.591104,-7.379619,-1.779348,2.470658,-97.540854,34.923209,4063.668423,-2238.442448,-6617.512025,3710.668423,6867.132463,195.490459,28.384657,9,10,1.3,0,0,0,876,156683.78,1.3,1.1,0
Data,2016-06-06 19:31:07.374Z,1271.999164,1413,624.639221,3.449701,2.780436,2.686294,2.780436,-38.668449,0.216678,3.48602,0.216094,316.447552,317.0651,4073.921897,2.624817,1413,161914200,32813,45,1567,0,0,1271.999164,1413,6.565506,7.503175,-7.453967,-0.857906,1.657232,-97.540858,34.92315,4064.673235,-2238.921513,-6624.129578,3711.673235,6873.61469,195.478879,28.368538,9,10,1.3,0,0,0,876,156684.78,1.3,1.1,0
Data,2016-06-06 19:31:08.374Z,1272.999164,1414,624.539917,3.480463,2.733877,2.666126,2.733877,-38.811859,0.213546,3.51626,0.212932,316.497137,317.105775,4075.209399,1.287502,1414,161914200,32813,45,1567,0,0,1272.999164,1414,2.221705,7.41243,-7.406858,-0.287353,2.067008,-97.540861,34.923069,4067.167149,-2239.192981,-6633.050183,3714.167149,6882.271495,195.460843,28.354481,9,10,1.3,0,0,0,876,156685.78,1.3,1.1,0
Data,2016-06-06 19:31:09.374Z,1273.999164,1415,624.262085,3.475732,2.689637,2.640541,2.689637,-38.973847,0.210112,3.510954,0.209417,316.532004,317.130923,4078.812806,3.603407,1415,161914200,32813,45,1567,0,0,1273.999164,1415,3.968061,7.085863,-7.068877,-0.490344,2.174037,-97.540866,34.922994,4069.046964,-2239.803168,-6641.479417,3716.046964,6890.529309,195.446164,28.337885,9,10,1.3,0,0,0,876,156686.78,1.3,1.1,0
Data,2016-06-06 19:31:10.374Z,1274.999164,1416,624.227478,3.370844,2.596555,2.572116,2.596555,-39.387399,0.201353,3.404586,0.200695,316.417,316.990939,4079.261671,0.448864,1416,161914200,32813,45,1567,0,0,1274.999164,1416,9.155055,6.829928,-6.742924,-1.086688,2.487522,-97.540883,34.922935,4072.007002,-2241.702904,-6648.001446,3719.007002,6897.230625,195.444198,28.333676,9,10,1.3,0,0,0,876,156687.78,1.3,1.1,0
Data,2016-06-06 19:31:11.374Z,1275.999164,1417,623.995728,3.327203,2.561824,2.568907,2.561824,-39.5475,0.198121,3.360492,0.197954,316.400664,316.965442,4082.267381,3.005711,1417,161914200,32813,45,1567,0,0,1275.999164,1417,8.592246,7.01139,-6.932698,-1.047512,2.358523,-97.540894,34.922874,4075.202133,-2242.84068,-6654.787576,3722.202133,6904.020204,195.436657,28.330681,9,10,1.3,0,0,0,876,156688.78,1.3,1.1,0
Data,2016-06-06 19:31:12.374Z,1276.999164,1418,623.841797,3.33999,2.510437,2.510906,2.510437,-39.734495,0.194369,3.372566,0.193658,316.437624,316.991737,4084.264302,1.99692,1418,161914200,32813,45,1567,0,0,1276.999164,1418,6.402885,7.015296,-6.971537,-0.782339,1.760497,-97.540897,34.92281,4075.161625,-2243.21189,-6661.913365,3722.161625,6910.970143,195.423363,28.306347,9,10,1.3,0,0,0,876,156689.78,1.3,1.1,0
Data,2016-06-06 19:31:13.374Z,1277.999164,1419,623.661316,3.37655,2.481225,2.510863,2.481225,-39.822497,0.192659,3.409223,0.194149,316.505657,317.054936,4086.60649,2.342188,1419,161914200,32813,45,1567,0,0,1277.999164,1419,2.153972,6.494443,-6.489854,-0.244094,2.253831,-97.540897,34.922753,4076.720671,-2243.227672,-6668.177636,3723.720671,6917.012469,195.409666,28.295461,9,10,1.3,0,0,0,876,156690.78,1.3,1.1,0
Data,2016-06-06 19:31:14.374Z,1278.999164,1420,623.469849,3.443353,2.461468,2.497988,2.497988,-39.712058,0.194938,3.476028,0.194056,316.609921,317.165751,4089.092458,2.485968,1420,161914200,32813,45,1759,0,0,1278.999164,1420,358.92728,5.737282,-5.736277,0.10741,2.338607,-97.540892,34.922704,4080.575597,-2242.673129,-6673.628089,3727.575597,6922.146435,195.394052,28.302462,9,10,1.3,0,0,0,876,156691.78,1.3,1.1,0
Data,2016-06-06 19:31:15.374Z,1279.999164,1421,623.412903,3.529688,999,2.438825,2.438825,-39.884495,0.1915,3.561794,0.190605,316.717019,317.263052,4089.832181,0.739723,1421,161914200,32813,45,1759,0,0,1279.999164,1421,357.347135,5.721484,-5.715353,0.264817,2.130017,-97.540892,34.922641,4081.289037,-2242.626378,-6680.645468,3728.289037,6928.902149,195.378343,28.283712,9,10,1.3,0,0,0,876,156692.78,1.3,1.1,0
Data,2016-06-06 19:31:16.374Z,1280.999164,1422,623.263245,3.319635,999,2.453631,2.453631,-39.96897,0.189873,3.351449,0.188972,316.498303,317.03973,4091.776117,1.943936,1422,161914200,32813,45,1759,0,0,1280.999164,1422,1.847852,6.160092,-6.156889,-0.198635,2.0973,-97.540897,34.922585,4082.020672,-2243.243992,-6686.871226,3729.020672,6935.039396,195.368733,28.26724,9,10,1.3,0,0,0,876,156693.78,1.3,1.1,0
Data,2016-06-06 19:31:17.374Z,1281.999164,1423,622.947083,3.273706,999,2.350903,2.350903,-40.411023,0.181424,3.304101,0.180481,316.491649,317.009038,4095.882423,4.106306,1423,161914200,32813,45,1759,0,0,1281.999164,1423,7.799285,6.608279,-6.54715,-0.896765,2.711886,-97.540916,34.922526,4087.366691,-2245.286963,-6693.511371,3734.366691,6941.886042,195.367529,28.277896,9,10,1.3,0,0,0,876,156694.78,1.3,1.1,0
Data,2016-06-06 19:31:18.374Z,1282.999164,1424,622.848877,3.290399,999,2.318847,2.318847,-40.53126,0.179189,3.320421,0.178227,316.525033,317.036066,4097.158267,1.275844,1424,161914200,32813,45,1759,0,0,1282.999164,1424,11.144694,7.291976,-7.154465,-1.409447,1.643057,-97.540935,34.922472,4090.991828,-2247.441102,-6699.437749,3737.991828,6948.068596,195.368612,28.27981,9,10,1.3,0,0,0,876,156695.78,1.3,1.1,0
Data,2016-06-06 19:31:19.374Z,1283.999164,1425,622.69635,3.283685,999,2.323151,2.323151,-40.518044,0.17948,3.313755,0.178474,316.539518,317.051418,4099.140263,1.981996,1425,161914200,32813,45,1759,0,0,1283.999164,1425,8.403841,7.570335,-7.489049,-1.1064,2.042273,-97.540942,34.922411,4092.140913,-2248.219089,-6706.275114,3739.140913,6954.830633,195.358747,28.263906,9,10,1.3,0,0,0,876,156696.78,1.3,1.1,0
Data,2016-06-06 19:31:20.374Z,1284.999164,1426,622.504028,3.307855,999,2.313923,2.313923,-40.539807,0.179128,3.337868,0.178065,316.595163,317.106103,4101.640142,2.499879,1426,161914200,32813,45,1759,0,0,1284.999164,1426,5.115253,7.257894,-7.228988,-0.64711,2.678443,-97.540945,34.922343,4094.166155,-2248.574458,-6713.845772,3741.166155,6962.208315,195.344555,28.251511,9,10,1.3,0,0,0,876,156697.78,1.3,1.1,0
Data,2016-06-06 19:31:21.374Z,1285.999164,1427,622.421631,3.338495,999,2.347582,2.347582,-40.380701,0.182152,3.369017,0.181042,316.642238,317.161832,4102.711522,1.07138,1427,161914200,32813,45,1759,0,0,1285.999164,1427,4.049402,6.654749,-6.638136,-0.469936,2.018151,-97.540941,34.922281,4094.152489,-2248.101132,-6720.755953,3741.152489,6968.769828,195.326446,28.228926,9,10,1.3,0,0,0,876,156698.78,1.3,1.1,0
Data,2016-06-06 19:31:22.374Z,1286.999164,1428,622.158691,3.344202,999,2.350499,2.350499,-40.364929,0.182529,3.374788,0.181339,316.687041,317.207775,4106.131591,3.42007,1428,161914200,32813,45,1759,0,0,1286.999164,1428,4.59559,6.220834,-6.200834,-0.498427,2.111324,-97.540949,34.922225,4097.477904,-2248.997185,-6726.937195,3744.477904,6974.925499,195.318841,28.229058,9,10,1.3,0,0,0,876,156699.78,1.3,1.1,0
Data,2016-06-06 19:31:23.374Z,1287.999164,1429,621.941895,3.402155,999,2.401479,2.401479,-40.11961,0.18732,3.433548,0.186023,316.784993,317.319457,4108.952898,2.821307,1429,161914200,32813,45,1759,0,0,1287.999164,1429,8.092557,5.843751,-5.785559,-0.82264,2.448992,-97.540954,34.92217,4100.426689,-2249.526687,-6733.049912,3747.426689,6980.935845,195.30902,28.227288,9,10,1.3,0,0,0,876,156700.78,1.3,1.1,0
Data,2016-06-06 19:31:24.374Z,1288.999164,1430,622.037842,3.452783,999,2.381903,2.381903,-40.163941,0.186429,3.484032,0.18516,316.829009,317.360905,4107.703911,-1.248987,1430,161914200,32813,45,1759,0,0,1288.999164,1430,5.377311,6.064697,-6.038007,-0.568347,2.119877,-97.540963,34.922115,4105.632042,-2250.604181,-6739.135404,3752.632042,6987.038704,195.302827,28.239568,9,10,1.3,0,0,0,876,156701.78,1.3,1.1,0
Data,2016-06-06 19:31:25.374Z,1289.999164,1431,621.640381,3.397424,999,2.391736,2.391736,-40.161895,0.186588,3.428695,0.185207,316.82351,317.355957,4112.87904,5.175129,1431,161914200,32813,45,1759,0,0,1289.999164,1431,0.683694,6.399404,-6.398949,-0.07636,2.464501,-97.540965,34.922055,4108.049276,-2250.758534,-6745.872659,3755.049276,6993.570694,195.289259,28.23263,9,10,1.3,0,0,0,876,156702.78,1.3,1.1,0
Data,2016-06-06 19:31:26.374Z,1290.999164,1432,621.382202,3.357874,999,2.420008,2.420008,-40.075761,0.188346,3.389435,0.18688,316.815837,317.353369,4116.241846,3.362806,1432,161914200,32813,45,1759,0,0,1290.999164,1432,358.543914,6.756146,-6.753965,0.171679,1.97398,-97.540965,34.921992,4108.525564,-2250.763207,-6752.880815,3755.525564,7000.332075,195.274163,28.212588,9,10,1.3,0,0,0,876,156703.78,1.3,1.1,0
Data,2016-06-06 19:31:27.374Z,1291.999164,1433,621.363037,3.368219,999,2.396951,2.396951,-40.160774,0.186693,3.399505,0.185233,316.830485,317.3633,4116.491516,0.249669,1433,161914200,32813,45,1759,0,0,1291.999164,1433,0.619099,6.718163,-6.717771,-0.072591,1.998501,-97.540967,34.921924,4107.987761,-2251.043763,-6760.430073,3754.987761,7007.675502,195.259715,28.184154,9,10,1.3,0,0,0,876,156704.78,1.3,1.1,0
Data,2016-06-06 19:31:28.374Z,1292.999164,1434,621.15564,3.29754,999,2.411958,2.411958,-40.148764,0.186989,3.32887,0.185476,316.779746,317.313458,4119.193548,2.702032,1434,161914200,32813,45,1759,0,0,1292.999164,1434,6.169531,6.623915,-6.585551,-0.711877,2.477966,-97.540979,34.921865,4109.187726,-2252.333688,-6766.96258,3756.187726,7014.256099,195.254,28.16939,9,10,1.3,0,0,0,876,156705.78,1.3,1.1,0
Data,2016-06-06 19:31:29.374Z,1293.999164,1435,620.980164,3.234277,999,2.434679,2.434679,-40.101602,0.187962,3.265764,0.186399,316.732846,317.269381,4121.479851,2.286303,1435,161914200,32813,45,1759,0,0,1293.999164,1435,12.242866,6.575609,-6.426064,-1.394397,2.379375,-97.540998,34.921814,4112.07266,-2254.488395,-6772.643633,3759.07266,7020.201824,195.255702,28.167493,9,10,1.3,0,0,0,876,156706.78,1.3,1.1,0
Data,2016-06-06 19:31:30.374Z,1294.999164,1436,620.940674,3.224939,999,2.442832,2.442832,-40.075797,0.188479,3.256512,0.186901,316.727905,317.265927,4121.99439,0.514539,1436,161914200,32813,45,1759,0,0,1294.999164,1436,16.73622,6.677178,-6.394337,-1.9228,1.749877,-97.54102,34.921756,4113.559236,-2256.847813,-6779.114127,3760.559236,7026.953344,195.257026,28.154002,9,10,1.3,0,0,0,876,156707.78,1.3,1.1,0
Data,2016-06-06 19:31:31.374Z,1295.999164,1437,620.670166,3.194513,999,2.468436,2.468436,-39.996172,0.190128,3.226359,0.188459,316.732506,317.275308,4125.519653,3.525263,1437,161914200,32813,45,1759,0,0,1295.999164,1437,16.075893,7.130987,-6.852135,-1.974644,2.283774,-97.54104,34.9217,4117.125338,-2259.163267,-6785.320967,3764.125338,7033.441021,195.25863,28.154599,9,10,1.3,0,0,0,876,156708.78,1.3,1.1,0
Data,2016-06-06 19:31:32.374Z,1296.999164,1438,620.45105,3.196924,999,2.484671,2.484671,-39.931412,0.19148,3.228997,0.189731,316.767256,317.313975,4128.376163,2.856511,1438,161914200,32813,45,1759,0,0,1296.999164,1438,9.814215,7.401605,-7.293287,-1.261633,2.685756,-97.54106,34.921642,4120.691813,-2261.282505,-6791.72226,3767.691813,7040.073959,195.258553,28.154704,9,10,1.3,0,0,0,876,156709.78,1.3,1.1,0
Data,2016-06-06 19:31:33.374Z,1297.999164,1439,620.250732,3.230035,999,2.494619,2.494619,-39.870366,0.192759,3.262326,0.190931,316.83447,317.384896,4130.988655,2.612492,1439,161914200,32813,45,1759,0,0,1297.999164,1439,4.120604,7.041667,-7.023465,-0.505987,2.070882,-97.541057,34.921582,4121.055718,-2261.059318,-6798.394271,3768.055718,7046.462887,195.24284,28.135389,9,10,1.3,0,0,0,876,156710.78,1.3,1.1,0
Data,2016-06-06 19:31:34.374Z,1298.999164,1440,620.161682,3.242792,999,2.522426,2.522426,-39.75478,0.195113,3.275477,0.193231,316.862105,317.41928,4132.150397,1.161742,1440,161914200,32813,45,1759,0,0,1298.999164,1440,354.730171,6.253053,-6.226623,0.574319,2.26074,-97.541047,34.921528,4122.522826,-2259.90263,-6804.4746,3769.522826,7052.080429,195.222423,28.125678,9,10,1.3,0,0,0,876,156711.78,1.3,1.1,0
Data,2016-06-06 19:31:35.374Z,1299.999164,1441,619.963318,3.421533,999,2.53012,2.53012,-39.603495,0.198258,3.454762,0.196253,317.096029,317.662246,4134.739739,2.589342,1441,161914200,32813,45,1759,0,0,1299.999164,1441,349.845499,5.691737,-5.602582,1.003471,2.177481,-97.541036,34.921472,4124.426021,-2258.721422,-6810.697844,3771.426021,7057.831507,195.201576,28.118284,9,10,1.3,0,0,0,876,156712.78,1.3,1.1,0
Data,2016-06-06 19:31:36.374Z,1300.999164,1442,619.797791,3.291284,999,2.46593,2.46593,-39.940105,0.191508,3.32337,0.189544,316.970901,317.517867,4136.901267,2.161528,1442,161914200,32813,45,1759,0,0,1300.999164,1442,351.068844,5.280727,-5.216701,0.81982,2.22823,-97.541034,34.921421,4126.871115,-2258.422261,-6816.310328,3773.871115,7063.183505,195.187719,28.115667,9,10,1.3,0,0,0,876,156713.78,1.3,1.1,0
